,Canal,SubCanal,Grupo 1 ,Grupo 2,Afiliação,VL Receita Total,Receita Net MDR,Receita de antecipação de recebiveis,Outras Receitas,Custo de Net MDR,Custo de antecipação de recebiveis,Custo de Outras Receitas,custo_total,lucro Net MDR,lucro antecipação de recebiveis,lucro outras receitas,lucro total,margem Net MDR,margem antecipação de recebiveis,margem Outras Receitas,margem total
200,DIGITAL,SubCanal 1,Grupo B,BASE,111261794,213,88,125,0,62,44,0,106,26,81,0,107,0.29545454545454547,0.648,,0.5023474178403756
201,DIGITAL,SubCanal 1,Grupo B,BASE,111357241,663,663,0,0,464,0,0,464,199,0,0,199,0.30015082956259426,,,0.30015082956259426
202,DIGITAL,SubCanal 1,Grupo B,BASE,111402980,6,0,0,6,0,0,3,3,0,0,3,3,,,0.5,0.5
203,DIGITAL,SubCanal 1,Grupo D,INSIDE,111424292,15,15,0,0,11,0,0,11,4,0,0,4,0.26666666666666666,,,0.26666666666666666
205,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,111442541,195,195,0,0,136,0,0,136,59,0,0,59,0.30256410256410254,,,0.30256410256410254
206,DIGITAL,SubCanal 1,Grupo B,BASE,111443027,230,230,0,0,161,0,0,161,69,0,0,69,0.3,,,0.3
207,DIGITAL,SubCanal 1,Grupo B,BASE,111513802,14,14,0,0,9,0,0,9,5,0,0,5,0.35714285714285715,,,0.35714285714285715
208,DIGITAL,SubCanal 1,Grupo B,LARGE B,111634776,7,7,0,0,5,0,0,5,2,0,0,2,0.2857142857142857,,,0.2857142857142857
209,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,111731371,161,161,0,0,113,0,0,113,48,0,0,48,0.2981366459627329,,,0.2981366459627329
210,DIGITAL,SubCanal 1,Grupo B,BASE,111870310,5,5,0,0,4,0,0,4,1,0,0,1,0.2,,,0.2
211,DIGITAL,SubCanal 1,Grupo B,BASE,111940860,666,152,514,0,107,180,0,287,45,334,0,379,0.29605263157894735,0.6498054474708171,,0.5690690690690691
213,DIGITAL,SubCanal 1,Grupo B,LARGE B,111954142,6,1,5,0,1,2,0,3,0,3,0,3,0.0,0.6,,0.5
214,DIGITAL,SubCanal 1,Grupo B,LARGE B,112020457,2,2,0,0,2,0,0,2,0,0,0,0,0.0,,,0.0
215,DIGITAL,SubCanal 1,Grupo B,BASE,112059867,26,26,0,0,18,0,0,18,8,0,0,8,0.3076923076923077,,,0.3076923076923077
216,DIGITAL,SubCanal 1,Grupo B,BASE,112104665,7,7,0,0,5,0,0,5,2,0,0,2,0.2857142857142857,,,0.2857142857142857
217,DIGITAL,SubCanal 1,Grupo B,BASE,112105704,75,75,0,0,52,0,0,52,23,0,0,23,0.30666666666666664,,,0.30666666666666664
218,DIGITAL,SubCanal 1,Grupo B,LARGE B,112165806,368,241,127,0,168,45,0,213,73,82,0,155,0.3029045643153527,0.6456692913385826,,0.421195652173913
219,DIGITAL,SubCanal 1,Grupo B,INSIDE A,112215673,807,14,793,0,10,278,0,288,4,515,0,519,0.2857142857142857,0.6494325346784363,,0.6431226765799256
220,DIGITAL,SubCanal 1,Grupo B,BASE,112265292,3,3,0,0,2,0,0,2,1,0,0,1,0.3333333333333333,,,0.3333333333333333
221,DIGITAL,SubCanal 1,Grupo D,INSIDE,112442903,18,18,0,0,13,0,0,13,5,0,0,5,0.2777777777777778,,,0.2777777777777778
222,DIGITAL,SubCanal 1,Grupo B,BASE,112483789,148,148,0,0,104,0,0,104,44,0,0,44,0.2972972972972973,,,0.2972972972972973
223,DIGITAL,SubCanal 1,Grupo B,BASE,112511898,5,5,0,0,4,0,0,4,1,0,0,1,0.2,,,0.2
224,DIGITAL,SubCanal 1,Grupo B,LARGE B,112511998,32,19,13,0,13,4,0,17,6,9,0,15,0.3157894736842105,0.6923076923076923,,0.46875
225,DIGITAL,SubCanal 1,Grupo B,BASE,112712825,0,0,0,0,0,0,0,0,0,0,0,0,,,,
227,DIGITAL,SubCanal 1,Grupo B,BASE,112770002,378,378,0,0,265,0,0,265,113,0,0,113,0.29894179894179895,,,0.29894179894179895
228,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,112887696,98,98,0,0,68,0,0,68,30,0,0,30,0.30612244897959184,,,0.30612244897959184
229,DIGITAL,SubCanal 1,Grupo B,LARGE B,112924627,93,47,46,0,33,16,0,49,14,30,0,44,0.2978723404255319,0.6521739130434783,,0.4731182795698925
231,DIGITAL,SubCanal 1,Grupo C,JULIO,112977241,0,0,0,0,0,0,0,0,0,0,0,0,,,,
232,DIGITAL,SubCanal 1,Grupo B,LARGE B,112994642,21,8,13,0,5,5,0,10,3,8,0,11,0.375,0.6153846153846154,,0.5238095238095238
233,DIGITAL,SubCanal 1,Grupo B,INSIDE A,112BDF92-D2C7-4CD8-A3C0-9DE3FDF8C345,102,0,0,102,0,0,51,51,0,0,51,51,,,0.5,0.5
234,DIGITAL,SubCanal 1,Grupo B,BASE,113042026,17,17,0,0,12,0,0,12,5,0,0,5,0.29411764705882354,,,0.29411764705882354
235,DIGITAL,SubCanal 1,Grupo B,INSIDE A,113217436,150,0,150,0,0,53,0,53,0,97,0,97,,0.6466666666666666,,0.6466666666666666
236,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,113384959,1,1,0,0,1,0,0,1,0,0,0,0,0.0,,,0.0
237,DIGITAL,SubCanal 1,Grupo B,FIELD A,113388088,26,26,0,0,18,0,0,18,8,0,0,8,0.3076923076923077,,,0.3076923076923077
239,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,113456567,259,259,0,0,181,0,0,181,78,0,0,78,0.30115830115830117,,,0.30115830115830117
240,DIGITAL,SubCanal 1,Grupo B,LARGE B,113477926,35,19,16,0,13,6,0,19,6,10,0,16,0.3157894736842105,0.625,,0.45714285714285713
241,DIGITAL,SubCanal 1,Grupo B,BASE,113486033,212,48,164,0,34,57,0,91,14,107,0,121,0.2916666666666667,0.6524390243902439,,0.5707547169811321
242,DIGITAL,SubCanal 1,Grupo B,LARGE B,113513053,33,24,9,0,17,3,0,20,7,6,0,13,0.2916666666666667,0.6666666666666666,,0.3939393939393939
243,DIGITAL,SubCanal 1,Grupo B,LARGE B,113572052,2,0,2,0,0,1,0,1,0,1,0,1,,0.5,,0.5
244,DIGITAL,SubCanal 1,Grupo B,BASE,114014991,584,177,407,0,124,142,0,266,53,265,0,318,0.2994350282485876,0.6511056511056511,,0.5445205479452054
245,DIGITAL,SubCanal 1,Grupo B,LARGE B,114193702,76,35,41,0,24,14,0,38,11,27,0,38,0.3142857142857143,0.6585365853658537,,0.5
246,DIGITAL,SubCanal 1,Grupo B,LARGE B,114382495,55,29,26,0,20,9,0,29,9,17,0,26,0.3103448275862069,0.6538461538461539,,0.4727272727272727
247,DIGITAL,SubCanal 1,Grupo B,INSIDE B,114430814,412,289,123,0,203,43,0,246,86,80,0,166,0.2975778546712803,0.6504065040650406,,0.4029126213592233
249,DIGITAL,SubCanal 1,Grupo B,BASE,114804949,880,436,444,0,305,155,0,460,131,289,0,420,0.30045871559633025,0.6509009009009009,,0.4772727272727273
250,DIGITAL,SubCanal 1,Grupo B,BASE,114863899,25,25,0,0,17,0,0,17,8,0,0,8,0.32,,,0.32
251,DIGITAL,SubCanal 1,Grupo B,LARGE B,114938886,135,73,62,0,51,22,0,73,22,40,0,62,0.3013698630136986,0.6451612903225806,,0.45925925925925926
252,DIGITAL,SubCanal 1,Grupo B,LARGE B,114964923,9,5,4,0,4,1,0,5,1,3,0,4,0.2,0.75,,0.4444444444444444
253,DIGITAL,SubCanal 1,Grupo B,LARGE B,114988285,29,13,16,0,9,6,0,15,4,10,0,14,0.3076923076923077,0.625,,0.4827586206896552
254,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,114994320,31,31,0,0,22,0,0,22,9,0,0,9,0.2903225806451613,,,0.2903225806451613
255,DIGITAL,SubCanal 1,Grupo B,LARGE B,114999327,78,36,42,0,25,15,0,40,11,27,0,38,0.3055555555555556,0.6428571428571429,,0.48717948717948717
256,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,115058722,811,811,0,0,568,0,0,568,243,0,0,243,0.2996300863131936,,,0.2996300863131936
257,DIGITAL,SubCanal 1,Grupo B,BASE,115068141,208,59,149,0,41,52,0,93,18,97,0,115,0.3050847457627119,0.6510067114093959,,0.5528846153846154
258,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,115078832,147,147,0,0,103,0,0,103,44,0,0,44,0.29931972789115646,,,0.29931972789115646
259,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,115274271,190,190,0,0,133,0,0,133,57,0,0,57,0.3,,,0.3
260,DIGITAL,SubCanal 1,Grupo B,BASE,115343408,17,6,0,11,4,0,6,10,2,0,5,7,0.3333333333333333,,0.45454545454545453,0.4117647058823529
261,DIGITAL,SubCanal 1,Grupo B,LARGE B,115408735,195,70,125,0,49,44,0,93,21,81,0,102,0.3,0.648,,0.5230769230769231
262,DIGITAL,SubCanal 1,Grupo B,INSIDE B,115427179,89,89,0,0,62,0,0,62,27,0,0,27,0.30337078651685395,,,0.30337078651685395
263,DIGITAL,SubCanal 1,Grupo B,LARGE B,115439686,26,12,14,0,8,5,0,13,4,9,0,13,0.3333333333333333,0.6428571428571429,,0.5
264,DIGITAL,SubCanal 1,Grupo B,BASE,115445675,1096,298,0,798,209,0,399,608,89,0,399,488,0.2986577181208054,,0.5,0.44525547445255476
266,DIGITAL,SubCanal 1,Grupo B,LARGE B,115488504,144,87,57,0,61,20,0,81,26,37,0,63,0.2988505747126437,0.6491228070175439,,0.4375
267,DIGITAL,SubCanal 1,Grupo B,LARGE B,115507885,24,7,17,0,5,6,0,11,2,11,0,13,0.2857142857142857,0.6470588235294118,,0.5416666666666666
268,DIGITAL,SubCanal 1,Grupo B,LARGE B,115526510,31,15,16,0,11,6,0,17,4,10,0,14,0.26666666666666666,0.625,,0.45161290322580644
270,DIGITAL,SubCanal 1,Grupo B,LARGE B,115781743,6,5,1,0,3,0,0,3,2,1,0,3,0.4,1.0,,0.5
271,DIGITAL,SubCanal 1,Grupo B,LARGE B,115813734,10,5,5,0,3,2,0,5,2,3,0,5,0.4,0.6,,0.5
272,DIGITAL,SubCanal 1,Grupo B,BASE,115914168,86,86,0,0,61,0,0,61,25,0,0,25,0.29069767441860467,,,0.29069767441860467
273,DIGITAL,SubCanal 1,Grupo B,LARGE B,115928647,21,7,14,0,5,5,0,10,2,9,0,11,0.2857142857142857,0.6428571428571429,,0.5238095238095238
274,DIGITAL,SubCanal 1,Grupo B,BASE,115955281,293,293,0,0,205,0,0,205,88,0,0,88,0.3003412969283277,,,0.3003412969283277
275,DIGITAL,SubCanal 1,Grupo B,BASE,11600403-8A2A-4B92-8BDC-E147D936C232,257,0,0,257,0,0,129,129,0,0,128,128,,,0.4980544747081712,0.4980544747081712
276,DIGITAL,SubCanal 1,Grupo B,LARGE B,116035243,8,1,7,0,1,2,0,3,0,5,0,5,0.0,0.7142857142857143,,0.625
277,DIGITAL,SubCanal 1,Grupo C,PEDRO,116127892,86,86,0,0,60,0,0,60,26,0,0,26,0.3023255813953488,,,0.3023255813953488
278,DIGITAL,SubCanal 1,Grupo B,LARGE B,116159500,9,7,2,0,5,1,0,6,2,1,0,3,0.2857142857142857,0.5,,0.3333333333333333
279,DIGITAL,SubCanal 1,Grupo B,BASE,116165249,16,12,0,4,8,0,2,10,4,0,2,6,0.3333333333333333,,0.5,0.375
280,DIGITAL,SubCanal 1,Grupo B,BASE,116303938,5,5,0,0,3,0,0,3,2,0,0,2,0.4,,,0.4
281,DIGITAL,SubCanal 1,Grupo B,LARGE B,116306695,6,4,2,0,3,1,0,4,1,1,0,2,0.25,0.5,,0.3333333333333333
282,DIGITAL,SubCanal 1,Grupo B,LARGE B,116341395,16,11,5,0,8,2,0,10,3,3,0,6,0.2727272727272727,0.6,,0.375
283,DIGITAL,SubCanal 1,Grupo B,LARGE B,116360511,19,15,4,0,10,1,0,11,5,3,0,8,0.3333333333333333,0.75,,0.42105263157894735
284,DIGITAL,SubCanal 1,Grupo B,BASE,116395819,498,498,0,0,348,0,0,348,150,0,0,150,0.30120481927710846,,,0.30120481927710846
286,DIGITAL,SubCanal 1,Grupo B,LARGE B,116473619,21,8,13,0,5,4,0,9,3,9,0,12,0.375,0.6923076923076923,,0.5714285714285714
287,DIGITAL,SubCanal 1,Grupo B,BASE,116491170,6,6,0,0,4,0,0,4,2,0,0,2,0.3333333333333333,,,0.3333333333333333
288,DIGITAL,SubCanal 1,Grupo B,BASE,116548023,89,89,0,0,62,0,0,62,27,0,0,27,0.30337078651685395,,,0.30337078651685395
289,DIGITAL,SubCanal 1,Grupo B,BASE,116641345,286,286,0,0,200,0,0,200,86,0,0,86,0.3006993006993007,,,0.3006993006993007
290,DIGITAL,SubCanal 1,Grupo B,BASE,116746395,415,415,0,0,291,0,0,291,124,0,0,124,0.2987951807228916,,,0.2987951807228916
291,DIGITAL,SubCanal 1,Grupo B,BASE,116801826,158,72,86,0,50,30,0,80,22,56,0,78,0.3055555555555556,0.6511627906976745,,0.4936708860759494
292,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,116842320,8,8,0,0,6,0,0,6,2,0,0,2,0.25,,,0.25
293,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,116861661,243,243,0,0,170,0,0,170,73,0,0,73,0.3004115226337449,,,0.3004115226337449
294,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,116866763,30,30,0,0,21,0,0,21,9,0,0,9,0.3,,,0.3
295,DIGITAL,SubCanal 1,Grupo B,INSIDE B,116877080,747,0,747,0,0,261,0,261,0,486,0,486,,0.6506024096385542,,0.6506024096385542
296,DIGITAL,SubCanal 1,Grupo B,FIELD C,116E6124-AC5A-4DE6-AA82-415E2B076379,412,0,0,412,0,0,206,206,0,0,206,206,,,0.5,0.5
297,DIGITAL,SubCanal 1,Grupo B,BASE,117071698,7,7,0,0,5,0,0,5,2,0,0,2,0.2857142857142857,,,0.2857142857142857
299,DIGITAL,SubCanal 1,Grupo B,LARGE B,117236811,278,159,119,0,111,42,0,153,48,77,0,125,0.3018867924528302,0.6470588235294118,,0.44964028776978415
300,DIGITAL,SubCanal 1,Grupo B,LARGE B,117273646,103,61,42,0,43,15,0,58,18,27,0,45,0.29508196721311475,0.6428571428571429,,0.4368932038834951
301,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,117276556,618,618,0,0,432,0,0,432,186,0,0,186,0.30097087378640774,,,0.30097087378640774
302,DIGITAL,SubCanal 1,Grupo B,BASE,117302924,177,0,0,177,0,0,89,89,0,0,88,88,,,0.4971751412429379,0.4971751412429379
303,DIGITAL,SubCanal 1,Grupo B,LARGE B,117314622,19,4,15,0,3,5,0,8,1,10,0,11,0.25,0.6666666666666666,,0.5789473684210527
305,DIGITAL,SubCanal 1,Grupo B,BASE,117393474,279,237,0,42,166,0,21,187,71,0,21,92,0.29957805907172996,,0.5,0.32974910394265233
306,DIGITAL,SubCanal 1,Grupo B,LARGE B,117423702,2,0,2,0,0,1,0,1,0,1,0,1,,0.5,,0.5
307,DIGITAL,SubCanal 1,Grupo B,BASE,117488549,24,24,0,0,16,0,0,16,8,0,0,8,0.3333333333333333,,,0.3333333333333333
308,DIGITAL,SubCanal 1,Grupo B,BASE,117497442,0,0,0,0,0,0,0,0,0,0,0,0,,,,
309,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,117784843,233,233,0,0,163,0,0,163,70,0,0,70,0.30042918454935624,,,0.30042918454935624
311,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,117992197,45,45,0,0,32,0,0,32,13,0,0,13,0.28888888888888886,,,0.28888888888888886
312,DIGITAL,SubCanal 1,Grupo B,BASE,117C58FC-087F-4711-925D-06C1779AB8DF,206,0,0,206,0,0,103,103,0,0,103,103,,,0.5,0.5
313,DIGITAL,SubCanal 1,Grupo B,BASE,118028480,12,12,0,0,9,0,0,9,3,0,0,3,0.25,,,0.25
314,DIGITAL,SubCanal 1,Grupo B,BASE,118037396,11,11,0,0,8,0,0,8,3,0,0,3,0.2727272727272727,,,0.2727272727272727
316,DIGITAL,SubCanal 1,Grupo B,BASE,118474639,83,67,0,16,47,0,8,55,20,0,8,28,0.29850746268656714,,0.5,0.3373493975903614
317,DIGITAL,SubCanal 1,Grupo B,LARGE B,118499574,12,12,0,0,8,0,0,8,4,0,0,4,0.3333333333333333,,,0.3333333333333333
318,DIGITAL,SubCanal 1,Grupo B,LARGE B,118675404,28,13,15,0,9,5,0,14,4,10,0,14,0.3076923076923077,0.6666666666666666,,0.5
319,DIGITAL,SubCanal 1,Grupo B,BASE,118736821,222,222,0,0,155,0,0,155,67,0,0,67,0.30180180180180183,,,0.30180180180180183
320,DIGITAL,SubCanal 1,Grupo B,BASE,118739942,110,10,8,92,7,3,46,56,3,5,46,54,0.3,0.625,0.5,0.4909090909090909
321,DIGITAL,SubCanal 1,Grupo B,LARGE B,118760208,41,23,18,0,16,6,0,22,7,12,0,19,0.30434782608695654,0.6666666666666666,,0.4634146341463415
322,DIGITAL,SubCanal 1,Grupo B,BASE,118834317,29,29,0,0,21,0,0,21,8,0,0,8,0.27586206896551724,,,0.27586206896551724
323,DIGITAL,SubCanal 1,Grupo B,BASE,118902824,234,234,0,0,164,0,0,164,70,0,0,70,0.29914529914529914,,,0.29914529914529914
324,DIGITAL,SubCanal 1,Grupo B,LARGE B,118924118,21,9,12,0,6,4,0,10,3,8,0,11,0.3333333333333333,0.6666666666666666,,0.5238095238095238
325,DIGITAL,SubCanal 1,Grupo B,BASE,118972168,80,0,0,80,0,0,40,40,0,0,40,40,,,0.5,0.5
326,DIGITAL,SubCanal 1,Grupo B,LARGE B,119025454,40,19,21,0,13,7,0,20,6,14,0,20,0.3157894736842105,0.6666666666666666,,0.5
327,DIGITAL,SubCanal 1,Grupo B,LARGE B,119093886,72,34,38,0,24,13,0,37,10,25,0,35,0.29411764705882354,0.6578947368421053,,0.4861111111111111
328,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,119098925,28,28,0,0,20,0,0,20,8,0,0,8,0.2857142857142857,,,0.2857142857142857
329,DIGITAL,SubCanal 1,Grupo C,LIDER HUNTER,119139531,0,0,0,0,0,0,0,0,0,0,0,0,,,,
330,DIGITAL,SubCanal 1,Grupo B,FIELD B,119151543,191,50,141,0,35,49,0,84,15,92,0,107,0.3,0.6524822695035462,,0.5602094240837696
331,DIGITAL,SubCanal 1,Grupo E,PARCERIA GUARDA CHUVA,119157028,5,5,0,0,3,0,0,3,2,0,0,2,0.4,,,0.4
332,DIGITAL,SubCanal 1,Grupo B,INSIDE A,11935DE0-45A0-49FF-B34B-A3DDAD432CB3,1072,0,0,1072,0,0,536,536,0,0,536,536,,,0.5,0.5
335,DIGITAL,SubCanal 1,Grupo B,LARGE B,119697363,5,1,4,0,1,1,0,2,0,3,0,3,0.0,0.75,,0.6
336,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,119774034,1,1,0,0,1,0,0,1,0,0,0,0,0.0,,,0.0
338,DIGITAL,SubCanal 1,Grupo B,BASE,11C5125A-3991-4C90-8EAD-9904657931A9,257,0,0,257,0,0,129,129,0,0,128,128,,,0.4980544747081712,0.4980544747081712
339,DIGITAL,SubCanal 1,Grupo B,BASE,11D226D1-03FF-476A-B9F7-A93458AA5F61,360,0,0,360,0,0,180,180,0,0,180,180,,,0.5,0.5
341,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,120001406,2,2,0,0,1,0,0,1,1,0,0,1,0.5,,,0.5
344,DIGITAL,SubCanal 1,Grupo D,INSIDE,120139271,291,0,0,291,0,0,145,145,0,0,146,146,,,0.5017182130584192,0.5017182130584192
345,DIGITAL,SubCanal 1,Grupo B,LARGE B,120229412,17,12,5,0,8,2,0,10,4,3,0,7,0.3333333333333333,0.6,,0.4117647058823529
346,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,120248139,53,53,0,0,37,0,0,37,16,0,0,16,0.3018867924528302,,,0.3018867924528302
349,DIGITAL,SubCanal 1,Grupo B,BASE,120315325,21,21,0,0,15,0,0,15,6,0,0,6,0.2857142857142857,,,0.2857142857142857
350,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,120318311,127,127,0,0,89,0,0,89,38,0,0,38,0.2992125984251969,,,0.2992125984251969
351,DIGITAL,SubCanal 1,Grupo B,LARGE B,120443039,23,17,6,0,12,2,0,14,5,4,0,9,0.29411764705882354,0.6666666666666666,,0.391304347826087
353,DIGITAL,SubCanal 1,Grupo B,LIDER FARMER,120568299,2,2,0,0,2,0,0,2,0,0,0,0,0.0,,,0.0
354,DIGITAL,SubCanal 1,Grupo B,LARGE B,120593302,12,8,4,0,6,1,0,7,2,3,0,5,0.25,0.75,,0.4166666666666667
355,DIGITAL,SubCanal 1,Grupo B,LARGE B,120719320,17,13,4,0,9,1,0,10,4,3,0,7,0.3076923076923077,0.75,,0.4117647058823529
356,DIGITAL,SubCanal 1,Grupo B,BASE,120726680,893,663,230,0,464,81,0,545,199,149,0,348,0.30015082956259426,0.6478260869565218,,0.3896976483762598
357,DIGITAL,SubCanal 1,Grupo B,LARGE B,120798562,141,65,76,0,46,26,0,72,19,50,0,69,0.2923076923076923,0.6578947368421053,,0.48936170212765956
358,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,120915997,1,1,0,0,1,0,0,1,0,0,0,0,0.0,,,0.0
359,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,120945703,369,165,204,0,115,71,0,186,50,133,0,183,0.30303030303030304,0.6519607843137255,,0.4959349593495935
361,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,121032210,28,28,0,0,19,0,0,19,9,0,0,9,0.32142857142857145,,,0.32142857142857145
362,DIGITAL,SubCanal 1,Grupo B,BASE,121033814,44,44,0,0,31,0,0,31,13,0,0,13,0.29545454545454547,,,0.29545454545454547
363,DIGITAL,SubCanal 1,Grupo B,BASE,121066743,214,214,0,0,149,0,0,149,65,0,0,65,0.3037383177570093,,,0.3037383177570093
364,DIGITAL,SubCanal 1,Grupo B,INSIDE B,121151481,797,797,0,0,558,0,0,558,239,0,0,239,0.2998745294855709,,,0.2998745294855709
365,DIGITAL,SubCanal 1,Grupo B,BASE,121311089,439,439,0,0,308,0,0,308,131,0,0,131,0.2984054669703872,,,0.2984054669703872
366,DIGITAL,SubCanal 1,Grupo B,BASE,121433102,4,4,0,0,3,0,0,3,1,0,0,1,0.25,,,0.25
367,DIGITAL,SubCanal 1,Grupo B,BASE,121475323,2,2,0,0,2,0,0,2,0,0,0,0,0.0,,,0.0
368,DIGITAL,SubCanal 1,Grupo B,INSIDE A,1214D33D-9EE8-4C97-955F-0C2F641139EC,534,0,0,534,0,0,267,267,0,0,267,267,,,0.5,0.5
369,DIGITAL,SubCanal 1,Grupo B,BASE,121549963,246,74,172,0,52,60,0,112,22,112,0,134,0.2972972972972973,0.6511627906976745,,0.5447154471544715
370,DIGITAL,SubCanal 1,Grupo B,LARGE B,121673989,128,77,51,0,54,18,0,72,23,33,0,56,0.2987012987012987,0.6470588235294118,,0.4375
371,DIGITAL,SubCanal 1,Grupo B,BASE,121831271,477,477,0,0,334,0,0,334,143,0,0,143,0.29979035639413,,,0.29979035639413
372,DIGITAL,SubCanal 1,Grupo B,LARGE B,121900433,51,20,31,0,14,11,0,25,6,20,0,26,0.3,0.6451612903225806,,0.5098039215686274
373,DIGITAL,SubCanal 1,Grupo B,BASE,121913970,18,1,17,0,1,6,0,7,0,11,0,11,0.0,0.6470588235294118,,0.6111111111111112
374,DIGITAL,SubCanal 1,Grupo B,LARGE B,122147677,24,17,7,0,12,3,0,15,5,4,0,9,0.29411764705882354,0.5714285714285714,,0.375
375,DIGITAL,SubCanal 1,Grupo B,LARGE B,122278812,66,16,50,0,11,17,0,28,5,33,0,38,0.3125,0.66,,0.5757575757575758
376,DIGITAL,SubCanal 1,Grupo B,BASE,122325977,202,12,190,0,9,66,0,75,3,124,0,127,0.25,0.6526315789473685,,0.6287128712871287
377,DIGITAL,SubCanal 1,Grupo B,LARGE B,122370451,37,19,18,0,13,6,0,19,6,12,0,18,0.3157894736842105,0.6666666666666666,,0.4864864864864865
378,DIGITAL,SubCanal 1,Grupo B,BASE,122518165,170,170,0,0,119,0,0,119,51,0,0,51,0.3,,,0.3
379,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,122534762,137,137,0,0,96,0,0,96,41,0,0,41,0.29927007299270075,,,0.29927007299270075
381,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,122774050,229,229,0,0,160,0,0,160,69,0,0,69,0.30131004366812225,,,0.30131004366812225
382,DIGITAL,SubCanal 1,Grupo B,BASE,122817106,700,700,0,0,490,0,0,490,210,0,0,210,0.3,,,0.3
384,DIGITAL,SubCanal 1,Grupo B,BASE,122865011,94,94,0,0,66,0,0,66,28,0,0,28,0.2978723404255319,,,0.2978723404255319
385,DIGITAL,SubCanal 1,Grupo B,LARGE B,122896332,4,1,3,0,1,1,0,2,0,2,0,2,0.0,0.6666666666666666,,0.5
386,DIGITAL,SubCanal 1,Grupo B,BASE,122E4F61-7DE0-4628-9E34-E5A5BDD1AEA2,360,0,0,360,0,0,180,180,0,0,180,180,,,0.5,0.5
387,DIGITAL,SubCanal 1,Grupo B,LARGE B,123046270,0,0,0,0,0,0,0,0,0,0,0,0,,,,
388,DIGITAL,SubCanal 1,Grupo B,BASE,123160507,312,0,0,312,0,0,156,156,0,0,156,156,,,0.5,0.5
389,DIGITAL,SubCanal 1,Grupo B,BASE,123245773,43,28,0,15,19,0,7,26,9,0,8,17,0.32142857142857145,,0.5333333333333333,0.3953488372093023
390,DIGITAL,SubCanal 1,Grupo B,BASE,123444012,220,49,0,171,34,0,86,120,15,0,85,100,0.30612244897959184,,0.49707602339181284,0.45454545454545453
391,DIGITAL,SubCanal 1,Grupo B,BASE,123488259,10,10,0,0,7,0,0,7,3,0,0,3,0.3,,,0.3
392,DIGITAL,SubCanal 1,Grupo B,BASE,123620161,54,54,0,0,38,0,0,38,16,0,0,16,0.2962962962962963,,,0.2962962962962963
394,DIGITAL,SubCanal 1,Grupo B,LARGE B,123709582,16,2,14,0,1,5,0,6,1,9,0,10,0.5,0.6428571428571429,,0.625
395,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,123828903,20,20,0,0,14,0,0,14,6,0,0,6,0.3,,,0.3
396,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,123842745,203,131,72,0,92,25,0,117,39,47,0,86,0.29770992366412213,0.6527777777777778,,0.4236453201970443
397,DIGITAL,SubCanal 1,Grupo B,LARGE B,123913378,50,37,13,0,26,5,0,31,11,8,0,19,0.2972972972972973,0.6153846153846154,,0.38
398,DIGITAL,SubCanal 1,Grupo B,PARCERIAS,124043374,49,49,0,0,34,0,0,34,15,0,0,15,0.30612244897959184,,,0.30612244897959184
399,DIGITAL,SubCanal 1,Grupo B,BASE,124116075,328,328,0,0,230,0,0,230,98,0,0,98,0.29878048780487804,,,0.29878048780487804
400,DIGITAL,SubCanal 1,Grupo B,BASE,124172846,777,154,563,60,108,197,30,335,46,366,30,442,0.2987012987012987,0.650088809946714,0.5,0.5688545688545689
401,DIGITAL,SubCanal 1,Grupo B,LARGE B,124197966,2,2,0,0,2,0,0,2,0,0,0,0,0.0,,,0.0
402,DIGITAL,SubCanal 1,Grupo B,BASE,124242949,84,84,0,0,59,0,0,59,25,0,0,25,0.2976190476190476,,,0.2976190476190476
403,DIGITAL,SubCanal 1,Grupo B,LARGE B,124309527,5,1,4,0,1,2,0,3,0,2,0,2,0.0,0.5,,0.4
404,DIGITAL,SubCanal 1,Grupo B,LARGE B,124340427,17,14,3,0,10,1,0,11,4,2,0,6,0.2857142857142857,0.6666666666666666,,0.35294117647058826
